Date,Product ID,Product Name,Category,Sales Channel,Units Sold,Revenue
12/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,6,27000.00
2/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,6,27000.00
2/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,6,27000.00
10/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Direct,3,27000.00
10/1/2021,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,3,27000.00
8/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,6,27000.00
8/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,6,27000.00
4/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,6,27000.00
4/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,6,27000.00
1/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,6,27000.00
1/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,6,27000.00
8/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,54,27000.00
5/1/2023,HC-1003,Home Charger Premium,Home Chargers,Direct,45,27000.00
9/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,45,27000.00
6/1/2022,HC-1002,Home Charger Plus,Home Chargers,Direct,54,27000.00
12/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,45,27000.00
3/1/2024,PC-4003,Public Charger Pro,Public Chargers,Distributor,3,27000.00
1/1/2024,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
12/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,15,27000.00
11/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,15,27000.00
11/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
11/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
10/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,15,27000.00
9/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
8/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
8/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
7/1/2023,PC-4001,Public Charger Standard,Public Chargers,Direct,15,27000.00
7/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,15,27000.00
6/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
6/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
6/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
4/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
2/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
12/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
12/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
11/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,15,27000.00
10/1/2022,PC-4001,Public Charger Standard,Public Chargers,Direct,15,27000.00
10/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
10/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
9/1/2022,PC-4001,Public Charger Standard,Public Chargers,Direct,15,27000.00
9/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
9/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
8/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,15,27000.00
8/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
8/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,3,27000.00
7/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
4/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
4/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
2/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
1/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,15,27000.00
12/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
11/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
11/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
11/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
10/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,3,27000.00
9/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,15,27000.00
9/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
9/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
6/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
6/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
4/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,3,27000.00
4/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,3,27000.00
2/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,6,27000.00
2/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,6,27000.00
7/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,53,26500.00
2/1/2022,HC-1002,Home Charger Plus,Home Chargers,Direct,53,26500.00
10/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,66,26400.00
7/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,66,26400.00
5/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,66,26400.00
12/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
12/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
10/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
10/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
4/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
4/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
12/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
12/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
11/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
11/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
10/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
10/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
9/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
9/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
3/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
3/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
1/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,7,26250.00
1/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,7,26250.00
8/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,52,26000.00
5/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,52,26000.00
1/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,52,26000.00
9/1/2023,HC-1003,Home Charger Premium,Home Chargers,Direct,43,25800.00
5/1/2023,HC-1003,Home Charger Premium,Home Chargers,Direct,43,25800.00
2/1/2023,HC-1003,Home Charger Premium,Home Chargers,Direct,43,25800.00
10/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,43,25800.00
7/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,43,25800.00
9/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,43,25800.00
9/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,43,25800.00
5/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,19,25650.00
1/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,19,25650.00
1/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,19,25650.00
4/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,19,25650.00
4/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,19,25650.00
1/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,19,25650.00
1/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,19,25650.00
10/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,19,25650.00
10/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,19,25650.00
10/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,19,25650.00
9/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,19,25650.00
9/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,19,25650.00
6/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,19,25650.00
6/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,19,25650.00
6/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,64,25600.00
7/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,64,25600.00
11/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,51,25500.00
3/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,51,25500.00
6/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,14,25200.00
3/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,14,25200.00
3/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,14,25200.00
10/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,14,25200.00
2/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,14,25200.00
2/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,14,25200.00
11/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,14,25200.00
7/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,42,25200.00
4/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,63,25200.00
3/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,42,25200.00
4/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,42,25200.00
1/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,42,25200.00
5/1/2024,PC-4001,Public Charger Standard,Public Chargers,Direct,14,25200.00
3/1/2024,PC-4001,Public Charger Standard,Public Chargers,Direct,14,25200.00
9/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,14,25200.00
6/1/2023,PC-4001,Public Charger Standard,Public Chargers,Direct,14,25200.00
6/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,14,25200.00
7/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,14,25200.00
6/1/2022,PC-4001,Public Charger Standard,Public Chargers,Direct,14,25200.00
5/1/2022,PC-4001,Public Charger Standard,Public Chargers,Direct,14,25200.00
11/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,14,25200.00
9/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,14,25200.00
8/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,14,25200.00
7/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,14,25200.00
2/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,14,25200.00
4/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,50,25000.00
9/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,50,25000.00
1/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,62,24800.00
5/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,62,24800.00
2/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,62,24800.00
2/1/2024,HC-1003,Home Charger Premium,Home Chargers,Direct,41,24600.00
1/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,41,24600.00
1/1/2024,HC-1002,Home Charger Plus,Home Chargers,Direct,49,24500.00
11/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,49,24500.00
11/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,49,24500.00
3/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,61,24400.00
8/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,61,24400.00
5/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,9,24300.00
5/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
3/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
3/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
3/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,18,24300.00
1/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
1/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,18,24300.00
1/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,9,24300.00
1/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
12/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
12/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
12/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,18,24300.00
11/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
11/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,18,24300.00
10/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,9,24300.00
10/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
8/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
8/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
7/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
6/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
12/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
11/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
11/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
7/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,9,24300.00
2/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,18,24300.00
2/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,18,24300.00
6/1/2024,HC-1001,Home Charger Basic,Home Chargers,Direct,60,24000.00
10/1/2023,HC-1003,Home Charger Premium,Home Chargers,Direct,40,24000.00
2/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,40,24000.00
9/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,48,24000.00
2/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,40,24000.00
7/1/2022,HC-1002,Home Charger Plus,Home Chargers,Direct,47,23500.00
12/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,47,23500.00
10/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,47,23500.00
6/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,13,23400.00
6/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
2/1/2024,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,13,23400.00
7/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,13,23400.00
7/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,13,23400.00
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
8/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,13,23400.00
8/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
3/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
12/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,13,23400.00
12/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
7/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
4/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,13,23400.00
4/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
1/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,13,23400.00
1/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
1/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,13,23400.00
11/1/2023,HC-1003,Home Charger Premium,Home Chargers,Direct,39,23400.00
4/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,39,23400.00
11/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,39,23400.00
8/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,39,23400.00
2/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,39,23400.00
2/1/2024,PC-4001,Public Charger Standard,Public Chargers,Direct,13,23400.00
1/1/2024,PC-4001,Public Charger Standard,Public Chargers,Direct,13,23400.00
8/1/2023,PC-4001,Public Charger Standard,Public Chargers,Direct,13,23400.00
7/1/2022,PC-4001,Public Charger Standard,Public Chargers,Direct,13,23400.00
12/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,13,23400.00
11/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,58,23200.00
12/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,58,23200.00
6/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,58,23200.00
1/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,58,23200.00
3/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,58,23200.00
5/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,46,23000.00
2/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,46,23000.00
8/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,46,23000.00
3/1/2022,HC-1002,Home Charger Plus,Home Chargers,Direct,46,23000.00
7/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,46,23000.00
5/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,17,22950.00
5/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,17,22950.00
5/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,17,22950.00
2/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,17,22950.00
2/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,17,22950.00
11/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,17,22950.00
11/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,17,22950.00
10/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,17,22950.00
10/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,17,22950.00
8/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,17,22950.00
8/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,17,22950.00
11/1/2023,HC-1003,Home Charger Premium,Home Chargers,Direct,38,22800.00
2/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,57,22800.00
7/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,38,22800.00
6/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,57,22800.00
1/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
1/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
10/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,5,22500.00
10/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,5,22500.00
9/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,5,22500.00
9/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,5,22500.00
9/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
9/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
8/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,5,22500.00
8/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,5,22500.00
5/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,5,22500.00
5/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,5,22500.00
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
1/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
1/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
10/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
10/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
8/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,5,22500.00
8/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,5,22500.00
6/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
6/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
10/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
10/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
9/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
9/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
7/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,6,22500.00
7/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,6,22500.00
6/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,5,22500.00
6/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,5,22500.00
3/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,45,22500.00
10/1/2022,HC-1002,Home Charger Plus,Home Chargers,Direct,45,22500.00
6/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,45,22500.00
2/1/2024,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
12/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
10/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,5,22500.00
10/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
10/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
5/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
3/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
11/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,5,22500.00
11/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
11/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
8/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,5,22500.00
8/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
7/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,5,22500.00
7/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
6/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
4/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
12/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,5,22500.00
12/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
9/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
5/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,5,22500.00
5/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
5/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
1/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,5,22500.00
9/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,56,22400.00
2/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,56,22400.00
12/1/2022,HC-1003,Home Charger Premium,Home Chargers,Direct,37,22200.00
8/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,37,22200.00
4/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,37,22200.00
2/1/2024,HC-1002,Home Charger Plus,Home Chargers,Direct,44,22000.00
1/1/2024,HC-1001,Home Charger Basic,Home Chargers,Direct,55,22000.00
10/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,44,22000.00
4/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,55,22000.00
2/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,44,22000.00
6/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,8,21600.00
6/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,8,21600.00
4/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,16,21600.00
4/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,16,21600.00
2/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,16,21600.00
2/1/2024,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,16,21600.00
1/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,8,21600.00
11/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,8,21600.00
10/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,12,21600.00
10/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,12,21600.00
7/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,16,21600.00
7/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,16,21600.00
6/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,16,21600.00
6/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,16,21600.00
6/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,12,21600.00
5/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,12,21600.00
5/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,12,21600.00
2/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,12,21600.00
11/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,12,21600.00
11/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,12,21600.00
10/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,16,21600.00
10/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,8,21600.00
8/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,8,21600.00
7/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,12,21600.00
